[2018-08-21 17:27:22.064] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:27:22.065] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:27:22.066] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:27:22.067] [setup] [info] Program Linking finished.
[2018-08-21 17:27:22.067] [setup] [info] Linking Program Success.
[2018-08-21 17:27:23.700] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 17:28:18.317] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:28:18.375] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:28:18.376] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:28:18.413] [setup] [info] Program Linking finished.
[2018-08-21 17:28:18.413] [setup] [info] Linking Program Success.
[2018-08-21 17:28:19.167] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 17:31:47.112] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:31:47.113] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:31:47.114] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:31:47.114] [setup] [info] Program Linking finished.
[2018-08-21 17:31:47.115] [setup] [info] Linking Program Success.
[2018-08-21 17:31:49.570] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 17:32:09.038] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:32:09.039] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:32:09.039] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:32:09.041] [setup] [info] Program Linking finished.
[2018-08-21 17:32:09.042] [setup] [info] Linking Program Success.
[2018-08-21 17:32:12.837] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 18:07:55.168] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:07:55.169] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 18:07:55.185] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 18:07:55.186] [setup] [info] Program Linking finished.
[2018-08-21 18:07:55.187] [setup] [info] Linking Program Success.
[2018-08-21 18:07:59.169] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 18:08:22.321] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:08:22.323] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 18:08:22.324] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 18:08:22.325] [setup] [info] Program Linking finished.
[2018-08-21 18:08:22.326] [setup] [info] Linking Program Success.
[2018-08-21 18:08:25.986] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 18:12:12.048] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:12:12.052] [setup] [critical] Program Link Failed. info log :
[2018-08-21 18:13:04.008] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.023] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.024] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.025] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.040] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.040] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.041] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.056] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.057] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.059] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.073] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.074] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.075] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.090] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.090] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.094] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.106] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.107] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.109] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.123] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.124] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.128] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.140] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.141] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.142] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.156] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.157] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.160] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.173] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.174] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.174] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.190] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.190] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.192] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.206] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.207] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.208] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.223] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.224] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.225] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.240] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.241] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.242] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.256] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.257] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.258] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.273] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.274] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.275] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.290] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.291] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.293] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.306] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.307] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.308] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.323] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.324] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.325] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.340] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.341] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.343] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.356] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.357] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.358] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.373] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.374] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.374] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.390] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.390] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.392] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.406] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.407] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.410] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.423] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.424] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.425] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.440] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.441] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.442] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.457] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.457] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.459] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.473] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.473] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.474] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.490] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.491] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.491] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.507] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.507] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.508] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.523] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.524] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.524] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.540] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.541] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:04.541] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:43.706] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:13:43.711] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 18:13:43.712] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 18:13:43.712] [setup] [info] Program Linking finished.
[2018-08-21 18:13:43.713] [setup] [info] Linking Program Success.
[2018-08-21 18:13:48.274] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 18:14:29.360] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:14:29.376] [setup] [info] Vertex Shader [../resources/shader/simple_vert.glsl] Compile finished.
[2018-08-21 18:14:29.376] [setup] [info] Fragment Shader [../resources/shader/simple_frag.glsl] Compile finished.
[2018-08-21 18:14:29.378] [setup] [info] Program Linking finished.
[2018-08-21 18:14:29.378] [setup] [info] Linking Program Success.
[2018-08-21 18:14:30.341] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 18:56:41.516] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:56:52.372] [setup] [critical] ifstream Failure : ios_base::failbit set: iostream stream error
[2018-08-21 18:56:52.374] [setup] [critical] ifstream Failure : ios_base::failbit set: iostream stream error
[2018-08-21 18:56:52.375] [setup] [critical] ifstream Failure : ios_base::failbit set: iostream stream error
[2018-08-21 18:56:52.375] [setup] [info] Vertex Shader [simple_vs.glsl] Compile finished.
[2018-08-21 18:56:52.375] [setup] [info] Fragment Shader [simple_fs.glsl] Compile finished.
[2018-08-21 18:56:52.399] [setup] [info] Tessellation Control Shader [] Compile finished.
[2018-08-21 18:56:52.400] [setup] [info] Tessellation Evaluation Shader [] Compile finished.
[2018-08-21 18:56:52.401] [setup] [info] Geometry Shader [] Compile finished.
[2018-08-21 18:56:52.434] [setup] [critical] Program Link Failed. info log :
Geometry info
-------------
(0)
[2018-08-21 18:56:52.434] [setup] [error] Program Linking Failed
[2018-08-21 18:56:52.435] [setup] [error] An error occurred while initializing shader file.
Unknown exception
[2018-08-21 18:56:52.436] [setup] [critical] Critical error occurred. program exit.
[2018-08-21 18:59:05.008] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:59:13.702] [setup] [info] Vertex Shader [simple_vs.glsl] Compile finished.
[2018-08-21 18:59:13.703] [setup] [info] Fragment Shader [simple_fs.glsl] Compile finished.
[2018-08-21 18:59:13.704] [setup] [info] Program Linking finished.
[2018-08-21 18:59:13.704] [setup] [info] Linking Program Success.
[2018-08-21 18:59:16.297] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 19:08:21.587] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 19:08:21.589] [setup] [info] Vertex Shader [simple_vs.glsl] Compile finished.
[2018-08-21 19:08:21.589] [setup] [info] Fragment Shader [simple_fs.glsl] Compile finished.
[2018-08-21 19:08:21.590] [setup] [info] Program Linking finished.
[2018-08-21 19:08:21.591] [setup] [info] Linking Program Success.
[2018-08-21 19:08:22.488] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 19:10:25.208] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 19:10:25.209] [setup] [info] Vertex Shader [simple_vs.glsl] Compile finished.
[2018-08-21 19:10:25.210] [setup] [info] Fragment Shader [simple_fs.glsl] Compile finished.
[2018-08-21 19:10:25.211] [setup] [info] Program Linking finished.
[2018-08-21 19:10:25.212] [setup] [info] Linking Program Success.
[2018-08-21 19:10:25.212] [setup] [info] size of shader : 8
[2018-08-21 19:10:27.990] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 19:16:58.063] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 19:16:58.068] [setup] [info] Vertex Shader [simple_vs.glsl] Compile finished.
[2018-08-21 19:16:58.069] [setup] [info] Fragment Shader [simple_fs.glsl] Compile finished.
[2018-08-21 19:16:58.070] [setup] [info] Program Linking finished.
[2018-08-21 19:16:58.070] [setup] [info] Linking Program Success.
[2018-08-21 19:16:58.071] [setup] [info] Vertex Shader [simple_vs.glsl] Compile finished.
[2018-08-21 19:16:58.071] [setup] [info] Fragment Shader [simple_fs.glsl] Compile finished.
[2018-08-21 19:16:58.072] [setup] [info] Program Linking finished.
[2018-08-21 19:16:58.072] [setup] [info] Linking Program Success.
[2018-08-21 19:16:58.779] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 19:17:07.301] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 19:17:07.303] [setup] [info] Vertex Shader [simple_vs.glsl] Compile finished.
[2018-08-21 19:17:07.303] [setup] [info] Fragment Shader [simple_fs.glsl] Compile finished.
[2018-08-21 19:17:07.304] [setup] [info] Program Linking finished.
[2018-08-21 19:17:07.304] [setup] [info] Linking Program Success.
[2018-08-21 19:17:10.862] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 19:19:37.824] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 19:19:37.825] [setup] [info] Vertex Shader [simple_vs.glsl] Compile finished.
[2018-08-21 19:19:37.826] [setup] [info] Fragment Shader [simple_fs.glsl] Compile finished.
[2018-08-21 19:19:37.827] [setup] [info] Program Linking finished.
[2018-08-21 19:19:37.827] [setup] [info] Linking Program Success.
[2018-08-21 19:19:38.465] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

